Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
04/07/2018;0;888.841.667;7.716.667;25.8;18.808.333;12;51.708.333;29;9.7;22.375
05/07/2018;0;889.804.167;7.141.667;24.7;188.375;11.9;48.375;29;8.6;2.625
06/07/2018;0;890.041.667;72.375;24.9;18.304.167;10.7;50.833.333;30;10.5;2.525
07/07/2018;0;889.491.667;8.704.167;26.7;19.575;14.6;51;31;8.1;2.295.833
08/07/2018;0;889.779.167;10.65;28.2;19.720.833;12.5;59.333.333;29;5.4;1.175
09/07/2018;0;889.995.833;10.533.333;27.8;20.504.167;12.7;55.875;29;6.2;1.433.333
10/07/2018;0;889.833.333;10.054.167;27.1;20.045.833;14.1;55.541.667;28;6.9;1.925
11/07/2018;0;890.033.333;10.545.833;26;18.816.667;13.6;60.666.667;34;7.1;1.875
12/07/2018;0;890.958.333;10.575;26.6;18.975;12.9;60.833.333;31;6.6;1.470.833
13/07/2018;0;8.910.875;9.958.333;26.7;198.875;13.5;55.083.333;29;7.1;1.941.667
14/07/2018;0;890.291.667;88.625;26.1;19.991.667;12.4;51.208.333;29;7.7;2.441.667
15/07/2018;0;890.508.333;8.558.333;26;19.575;12.5;51.916.667;29;8;24.375
16/07/2018;0;891.666.667;10.041.667;24.7;19.491.667;14.8;55.25;39;9.7;2.616.667
17/07/2018;0;891.166.667;102.125;25.2;19.104.167;13.9;58;37;9;2.970.833
18/07/2018;0;8.909.125;116.125;23.7;18.879.167;15;63.916.667;43;8.9;30.375
19/07/2018;0;889.929.167;8.104.167;25.1;191.625;14;49.958.333;32;8.1;3.045.833
20/07/2018;0;8.898.625;8.616.667;25.5;19.341.667;14.1;51.708.333;30;8.6;2.741.667
21/07/2018;0;889.904.167;88.125;26.1;19.020.833;11.5;54.916.667;28;9.2;20.875
22/07/2018;0;889.808.333;75.125;25.8;19.275;11.9;50.125;24;10.5;25.375
23/07/2018;0;891.108.333;6.683.333;24.4;18.85;13.7;46.208.333;28;10.2;3.466.667
24/07/2018;0;891.395.833;7.625;24.5;182.125;12.6;51.375;32;9.7;3.025
25/07/2018;0;891.891.667;8.283.333;24.2;18.666.667;14.4;52.208.333;32;9.9;32.375
26/07/2018;0;891.875;76.375;24.7;18.725;12.4;49.541.667;32;8.7;2.425
27/07/2018;0;8.911.375;7.491.667;25.6;18.945.833;11.2;49.5;30;8.3;2.404.167
28/07/2018;0;890.183.333;7.183.333;26.8;20.041.667;11.7;45.708.333;26;7;2.225
29/07/2018;0;8.892.625;6.279.167;28.1;19.829.167;11;44.5;20;7.4;1.916.667
30/07/2018;0;888.025;6.841.667;28.5;20.820.833;12.5;42.958.333;23;7.4;1.829.167
31/07/2018;0;888.458.333;6.875;28.4;20.291.667;12.4;45.25;22;6.1;1.254.167
01/08/2018;0;887.608.333;6.679.167;29.3;21.5;13.7;40.625;23;6.1;11.125
02/08/2018;0;888.029.167;8.758.333;29.3;22.15;16.3;43.833.333;25;5.9;1.508.333
03/08/2018;0;887.416.667;10.066.667;28.8;21.791.667;16.4;49.083.333;28;8.2;2.295.833
04/08/2018;0;887.366.667;9.166.667;30;22.320.833;15.5;46.333.333;23;7.7;1.529.167
05/08/2018;0;887.416.667;10.295.833;28.9;22.058.333;15.9;49.041.667;29;5.5;1.320.833
06/08/2018;0;889.316.667;10.275;29.1;22.416.667;16;48.208.333;29;5.1;1.270.833
07/08/2018;0;889.816.667;123.625;28.5;22.020.833;16.5;55.833.333;34;8.9;2.633.333
08/08/2018;0;890.483.333;12.495.833;28.7;22.325;16.8;55.833.333;33;8.5;25.875
09/08/2018;.8;890.058.333;138.625;26;21.054.167;18.2;64.708.333;45;7.4;17.125
10/08/2018;1.4;889.016.667;13.525;28.9;21.416.667;16.6;62.666.667;35;6.7;1.266.667
11/08/2018;0;889.541.667;8.425;30.2;22.516.667;13.8;46.333.333;19;12.1;1.916.667
12/08/2018;0;889.25;.416667;30.1;21;11.6;26.666.667;14;9.8;1.766.667
13/08/2018;0;887.6;1.275;30.9;21.5;11.8;27.666.667;16;6.3;1.758.333
14/08/2018;0;887.491.667;4.841.667;30;22.291.667;12.7;34.208.333;19;6.7;1.866.667
15/08/2018;0;888.425;8.520.833;29.3;22.570.833;15.6;42.083.333;24;9.1;1.8
16/08/2018;12;8.912.625;14.295.833;24.3;19.754.167;16.8;72.25;38;7.4;2.2
17/08/2018;0;892.804.167;145.125;21.5;18.070.833;16.1;80.333.333;62;8.4;2.925
18/08/2018;0;891.241.667;13.408.333;25.4;19;15.3;72.208.333;42;9.4;2.904.167
19/08/2018;4.2;891.183.333;12.779.167;26.9;202.375;15.4;64.916.667;34;7.7;2.333.333
20/08/2018;0;891.75;10.225;26.9;21.025;15.5;52.75;28;8.8;2.720.833
21/08/2018;0;8.913.125;7.858.333;27.7;21.195.833;13.9;43.708.333;25;9.2;2.358.333
22/08/2018;0;890.466.667;9.170.833;28.7;22.108.333;15;45.416.667;25;8.1;2.433.333
23/08/2018;0;888.695.833;9.341.667;28.6;22.925;18.2;43.041.667;28;7.6;2.633.333
24/08/2018;0;888.766.667;8.479.167;29.5;237.875;19;39.166.667;23;8.2;2.9
25/08/2018;0;889.404.167;9.904.167;29.6;22.766.667;16.2;46.458.333;24;11.2;1.941.667
26/08/2018;4.6;890.629.167;11.854.167;28.6;227.625;18.3;51.875;31;8;2.625
27/08/2018;0;889.816.667;11.733.333;28.2;222.375;17.5;53.583.333;32;10.4;34.875
28/08/2018;0;890.783.333;10.045.833;26;20.983.333;16;51.625;31;11.8;47.625
29/08/2018;0;890.779.167;8.795.833;26.7;20.841.667;15.7;47.666.667;30;9.7;3.4
30/08/2018;0;889.529.167;7.208.333;26.6;21.458.333;16.1;40.958.333;27;9.9;3.170.833
31/08/2018;0;888.245.833;66.875;28.2;21.95;17;38.541.667;23;8.3;2.666.667
01/09/2018;0;887.679.167;6.545.833;29.8;23.095.833;16;35.875;23;9.3;2.279.167
02/09/2018;0;887.391.667;6.854.167;30.1;23.604.167;16.6;35.708.333;21;7.7;2.079.167
03/09/2018;0;886.645.833;8.520.833;30.3;23.454.167;16.4;41.083.333;22;11.2;2.041.667
04/09/2018;0;8.856.875;7.5;29;21.370.833;13.9;44.291.667;21;11.8;2.741.667
05/09/2018;0;8.874.875;6.058.333;28.7;19.595.833;12;44.5;21;9.4;2.366.667
06/09/2018;0;888.316.667;6.379.167;30.7;222.875;13.5;37.958.333;19;8.1;2.229.167
07/09/2018;0;889.204.167;10.445.833;29.4;23.516.667;16.3;45.416.667;26;8.8;30.875
08/09/2018;0;888.675;6.295.833;28.9;22.116.667;15.5;39.416.667;16;9.6;3.070.833
09/09/2018;0;888.291.667;3.270.833;28.6;22.379.167;16.6;29.375;18;9.1;2.975
10/09/2018;0;888.241.667;2.929.167;29.1;22.529.167;13.8;29.125;16;8.2;2.291.667
11/09/2018;0;8.873.625;3.079.167;30.4;228.375;14.3;30;13;7.9;1.920.833
12/09/2018;0;886.708.333;3.041.667;31.8;24.975;14.8;25.708.333;14;7;1.925
13/09/2018;0;886.508.333;6.795.833;30.7;25.225;20.1;31.333.333;23;8.4;2.783.333
14/09/2018;0;8.856.875;8.645.833;30;23.925;16.9;39.208.333;24;9.7;2.454.167
15/09/2018;0;885.945.833;14.695.833;27.1;21.279.167;17.6;67.541.667;32;7.6;1.995.833
16/09/2018;1;885.554.167;12.266.667;31.2;23.570.833;16.3;55.083.333;26;8;1.470.833
17/09/2018;1.4;886.725;15.379.167;27.2;20.279.167;17.6;75.166.667;39;8.4;2.341.667
18/09/2018;9.8;8.866.625;15.316.667;27.9;20.558.333;15.5;74.291.667;40;10.1;1.595.833
19/09/2018;18;887.604.167;15.420.833;28.1;21.645.833;17;70.708.333;30;9.9;2.608.333
20/09/2018;0;888.129.167;14.466.667;28.8;223.375;18.7;63.958.333;32;7.7;1.779.167
21/09/2018;9.4;887.808.333;15.070.833;29.1;21.529.167;17.2;69.75;31;8;17.625
22/09/2018;0;886.4;12.520.833;31.1;235.875;17.2;54.833.333;24;7.4;1.658.333
23/09/2018;0;885.695.833;10.758.333;32;24.391.667;17;45.666.667;22;8.4;1.941.667
24/09/2018;0;886.391.667;11.725;31.6;25.941.667;19.4;42.583.333;26;8;2.475
25/09/2018;0;885.958.333;10.041.667;31.8;25.529.167;18.3;42.083.333;19;8;18.625
26/09/2018;0;885.695.833;65.375;31.9;25.608.333;19.1;31.458.333;16;8.4;21.125
27/09/2018;0;885.566.667;67.125;32.2;25.166.667;16.2;32.5;18;6.9;1.858.333
28/09/2018;0;8.859.625;8.916.667;33.3;254.875;17.8;37.125;18;6.5;1.595.833
29/09/2018;0;885.279.167;10.779.167;33.6;266.625;19.1;40.708.333;17;6.8;1.791.667
30/09/2018;0;8.851.625;11.795.833;32.4;25.625;19.2;44.291.667;25;9.1;2.045.833
01/10/2018;0;886.295.833;14.866.667;30.5;23.225;19.7;61.166.667;32;8.9;2.570.833
02/10/2018;3.8;886.983.333;15.166.667;27;22.35;17.8;65.5;42;8.6;2.345.833
03/10/2018;0;886.516.667;13.254.167;31.4;24.516.667;18.7;51.041.667;29;8.8;18.625
04/10/2018;0;886.766.667;14.308.333;32;25.183.333;20.7;52.916.667;28;8.7;21.375
05/10/2018;7.6;886.075;14.341.667;29.1;25.075;19.5;53.083.333;33;7.1;1.833.333
06/10/2018;0;886.091.667;15.291.667;31.3;23.7;19.3;61.791.667;31;10.8;2.170.833
07/10/2018;2;887.366.667;14.779.167;28.7;22.541.667;18.8;65;31;7.4;1.691.667
08/10/2018;0;8.867.125;11.441.667;32.3;24.870.833;19.6;46.541.667;21;9.3;2.375
09/10/2018;0;886.354.167;14.65;29.4;22.991.667;17.8;60.583.333;34;9;1.770.833
10/10/2018;0;8.862.125;15.625;29.4;23.133.333;20.2;63.875;39;8.5;1.85
11/10/2018;0;8.860.125;14.075;32.6;25.366.667;20.5;52.458.333;25;8.4;1.991.667
12/10/2018;0;8.864.625;9.154.167;33;26.925;19.7;34.833.333;20;9.3;2.029.167
13/10/2018;0;887.004.167;9.9;32.8;269.125;22;35.458.333;22;8.4;1.866.667
14/10/2018;0;886.158.333;158.375;32.6;25.141.667;20.6;58.333.333;31;11.6;2.870.833
15/10/2018;10.6;885.229.167;17.445.833;28.7;22.4;18.7;75.416.667;38;6.7;1.404.167
16/10/2018;0;884.620.833;16.554.167;30.1;23.491.667;17.8;67.416.667;38;9.7;2.416.667
17/10/2018;0;8.861.375;166.875;27.3;22.645.833;18.6;70.541.667;50;9.8;17.625
18/10/2018;0;885.566.667;16.708.333;30.2;23.275;18.1;68.25;40;8.8;1.770.833
19/10/2018;43.2;884.933.333;17.283.333;24;208.125;18;81.041.667;63;9.8;2.025
20/10/2018;3.4;883.745.833;17.15;28.1;216.875;17.9;76.958.333;47;10;16.125
21/10/2018;52.6;884.641.667;18.329.167;25.9;206.875;18;86.916.667;60;7.8;2.295.833
22/10/2018;24;886.441.667;178.875;24.6;20.333.333;18.1;86.375;70;7.7;2.529.167
23/10/2018;0;886.854.167;17.904.167;27.2;20.741.667;18.8;84.375;56;10.2;2.191.667
24/10/2018;27;8.871.375;17.654.167;27.2;21.85;17.6;78.625;53;7.6;1.845.833
25/10/2018;.2;887.141.667;17.725;26.4;20.270.833;18.6;85.708.333;58;8.3;2.15
26/10/2018;18;885.691.667;17.220.833;29;224.375;18.5;74.25;46;7.9;1.666.667
27/10/2018;21.4;884.35;173.125;30.9;23.920.833;18.5;70;36;10.7;23.375
28/10/2018;0;884.870.833;15.283.333;30.2;23.645.833;17.7;62.708.333;30;10.5;2.158.333
29/10/2018;0;885.616.667;16.7;28.2;20.9;18.8;78.208.333;47;17.9;1.875
30/10/2018;49.8;886.866.667;16.95;29.7;224.375;15.2;73.291.667;46;7.2;2.008.333
31/10/2018;0;887.6;171.625;28.8;22.854.167;18.6;71.75;44;15.8;2.083.333
01/11/2018;10;887.070.833;17.979.167;27.4;20.945.833;17.4;83.708.333;56;7.2;14.625
02/11/2018;10.2;8.855.125;17.958.333;26.1;20.833.333;18.6;84.125;58;6.3;1.329.167
03/11/2018;2.2;884.925;17.529.167;26.4;20.295.833;18.5;85.208.333;52;7.6;2.016.667
04/11/2018;36;884.566.667;164.875;27.7;21.3;17.9;75.541.667;49;10.5;2.241.667
05/11/2018;0;884.758.333;16.708.333;28.4;219.875;17.6;74.583.333;41;7.5;1.708.333
06/11/2018;3.6;884.920.833;17.745.833;23.9;19.691.667;18.5;88.75;70;10.6;1.858.333
07/11/2018;8;885.604.167;17.675;24.3;199.125;17.5;87.125;68;8.6;2.191.667
08/11/2018;22.6;885.775;174.875;24.7;19.841.667;18.1;87.041.667;60;11.7;1.975
09/11/2018;26.8;886.379.167;17.670.833;21.9;19.379.167;17.8;90.083.333;75;7.4;16.625
10/11/2018;6.4;885.020.833;174.375;20.2;18.829.167;18;91.708.333;82;8.4;1.954.167
11/11/2018;12;884.645.833;16.583.333;28.2;21.016.667;15.4;78;47;8.4;1.683.333
12/11/2018;5;885.05;17.2;28.7;22.091.667;18.6;76.166.667;40;7.1;1.920.833
13/11/2018;36.2;885.866.667;17.4;27.2;21.591.667;18.2;78.583.333;51;10.4;2.045.833
14/11/2018;.6;885.4;17.283.333;28.5;22.495.833;17.5;74.375;45;7.9;1.708.333
15/11/2018;21;885.045.833;17.558.333;29;22.258.333;17.7;76.625;46;9;1.733.333
16/11/2018;25.6;885.9;18.570.833;26.8;20.866.667;18.6;87.541.667;57;11.1;16.375
17/11/2018;24.6;886.791.667;18.158.333;25.8;21.433.333;19.1;82.666.667;57;9;23.125
18/11/2018;2.2;887.129.167;17.425;28.7;22.8;18.9;74.041.667;43;7.1;2.116.667
19/11/2018;0;886.525;179.625;27.6;21.975;20;78.958.333;50;5.6;1.579.167
20/11/2018;2.6;887.095.833;18.004.167;24.6;204.125;18.4;86.458.333;61;7.5;1.925
21/11/2018;2.6;887.208.333;17.25;25.8;20.783.333;18;80.958.333;60;8.4;2.075
22/11/2018;4.6;8.874.125;16.625;24;201.625;18;81.208.333;57;9.1;2.65
23/11/2018;0;885.65;16.483.333;27.4;21.479.167;17.3;74.666.667;47;8;1.925
24/11/2018;17.6;885.995.833;17.454.167;21.5;19.341.667;17.4;88.958.333;76;10.1;27.125
25/11/2018;4.6;885.933.333;17.254.167;19.7;18.416.667;17.8;93.041.667;89;7.8;2.166.667
26/11/2018;23.4;885.933.333;17.420.833;24.9;19.879.167;17.8;86.291.667;61;9;2.458.333
27/11/2018;.2;886.029.167;16.633.333;26;20.941.667;17.6;77.666.667;54;8.9;3.35
28/11/2018;0;886.070.833;15.695.833;26.6;215.125;17.2;70.666.667;51;9.5;3.779.167
29/11/2018;0;8.856.125;14.604.167;28.5;22.645.833;16.4;62.416.667;38;7.5;2.3
30/11/2018;0;884.341.667;16.641.667;27.3;21.554.167;19.1;74.375;49;9.5;1.683.333
01/12/2018;0;883.620.833;17.225;23.6;202.375;18.3;83.041.667;69;11.3;35.125
02/12/2018;.8;882.945.833;17.75;24.5;20.225;18.5;86.166.667;64;10.6;3.475
03/12/2018;8.6;882.420.833;180.625;21.9;196.125;18.7;90.916.667;80;13.1;3.241.667
04/12/2018;3.4;882.033.333;18.383.333;25.7;20.341.667;18.6;88.833.333;66;8;2.175
05/12/2018;3.4;883.375;18.270.833;27.2;21.879.167;19.2;81.041.667;57;6.3;1.766.667
06/12/2018;2;885.620.833;17.975;29.1;22.658.333;18.1;76.833.333;42;9.6;1.883.333
07/12/2018;0;886.991.667;17.966.667;29.1;21.966.667;18.3;79.666.667;47;13.5;1.975
08/12/2018;1.6;887.095.833;17.608.333;25.1;19.983.333;18.4;86.416.667;63;10.2;2.008.333
09/12/2018;71.6;888.504.167;161.625;24.6;19.391.667;16.7;82.541.667;58;9.6;3.066.667
10/12/2018;0;891.479.167;16.25;24;19.145.833;16.8;83.625;64;7.7;3.066.667
11/12/2018;0;8.909.375;16.170.833;26.6;212.875;17.6;74.583.333;49;8.6;3.204.167
12/12/2018;0;889.729.167;160.125;27.9;21.875;18.6;70.125;42;8.3;25.375
13/12/2018;0;888.8;14.479.167;27.2;21;15.3;68.166.667;40;8.4;2.245.833
14/12/2018;0;888.720.833;14.241.667;27;22.575;17.2;60.791.667;41;8.4;20.125
15/12/2018;0;890.154.167;14.466.667;29.3;222.125;16.4;64.375;30;10.6;2.041.667
16/12/2018;.4;890.175;14.870.833;28.3;228.875;16.4;62.666.667;39;8.3;2.179.167
17/12/2018;0;889.204.167;12.216.667;29.2;23.545.833;17.6;51.458.333;25;8.3;25.125
18/12/2018;0;889.195.833;132.125;29.5;23.704.167;16.1;54.708.333;29;6.4;2.133.333
19/12/2018;0;8.878.875;11.829.167;31.1;24.15;16.6;51;20;7.3;1.633.333
20/12/2018;0;8.863.375;13.008.333;31;24.304.167;16.9;52.166.667;27;7;1.858.333
21/12/2018;0;885.975;133.125;31.6;24.425;16.7;54.375;23;8.1;15.875
22/12/2018;0;886.175;15.191.667;30.2;226.625;18.1;65;35;9.8;2.029.167
23/12/2018;15.4;886.670.833;15.970.833;28.2;21.220.833;17.2;73.625;46;9.3;2.179.167
24/12/2018;19;8.861.125;16.733.333;27.4;20.633.333;17.2;79.375;51;9.9;1.629.167
25/12/2018;8;886.170.833;162.375;28;21.275;16.8;74.875;41;8.3;1.675
26/12/2018;0;885.954.167;16.308.333;28;22.166.667;18.2;71.041.667;42;6.8;1.333.333
27/12/2018;23.8;884.929.167;17.604.167;28;21.341.667;18.4;81.083.333;49;12.8;1.7
28/12/2018;3.2;885.6;177.625;25.7;20.941.667;18.4;82.791.667;58;7.5;1.504.167
29/12/2018;5.2;885.495.833;16.258.333;26.1;21.070.833;16.6;75.625;52;10.6;2.891.667
30/12/2018;0;885.391.667;16.820.833;28.3;225.875;18.7;71.666.667;43;9.3;2.575
31/12/2018;0;885.8;17.658.333;26.8;21.191.667;18.7;81.375;54;9.3;19.625
01/01/2019;34.4;888.120.833;17.241.667;26.2;20.608.333;17.8;81.833.333;53;6.7;1.566.667
02/01/2019;0;888.766.667;16.566.667;29.2;22.770.833;16.9;70.708.333;38;8.3;20.625
03/01/2019;0;8.875.875;14.141.667;29.6;24.429.167;17.5;55.291.667;32;7;21.125
04/01/2019;0;887.554.167;15.095.833;28.9;233.375;18.7;62.166.667;37;7.9;1.820.833
05/01/2019;0;888.004.167;16.65;26.1;207.625;17.7;78;56;12;1.254.167
06/01/2019;1;887.633.333;152.125;28.2;22.245.833;18;67.666.667;36;7.5;21.875
07/01/2019;9.6;887.6;15.220.833;28.8;22.741.667;16.8;65.875;35;10.8;1.933.333
08/01/2019;0;888.420.833;15.770.833;28.1;23.475;18.4;63.083.333;43;8.6;2.595.833
09/01/2019;0;886.870.833;14.2;27.1;22.733.333;16.3;60.291.667;37;10.8;31.875
10/01/2019;0;887.079.167;15.075;27.3;21.041.667;18.6;69.916.667;41;9.4;2.383.333
11/01/2019;8.6;888.729.167;16.695.833;25;20.066.667;17;81.75;60;6.5;1.883.333
12/01/2019;0;887.825;17.316.667;27.4;21.220.833;18.5;79.208.333;54;7.6;1.733.333
13/01/2019;.6;887.75;16.35;28.4;22.508.333;17.3;70.375;42;7.5;2.304.167
14/01/2019;0;887.916.667;15.05;29.3;23.479.167;17.3;62.166.667;31;8.8;2.304.167
15/01/2019;0;888.454.167;14.504.167;30.8;23.479.167;16.7;60.041.667;33;7.3;1.841.667
16/01/2019;0;889.183.333;158.375;30.5;24.058.333;17.1;63.291.667;35;8.3;1.916.667
17/01/2019;0;888.525;16.779.167;28.6;23.333.333;19.1;67.333.333;48;8.4;2.2
18/01/2019;0;888.204.167;15.954.167;28.4;22.583.333;15.9;67.583.333;44;8.9;21.375
19/01/2019;0;887.058.333;16.079.167;29.6;23.179.167;18.3;67.083.333;34;8.8;1.966.667
20/01/2019;7.4;887.470.833;15.516.667;30.9;23.85;17.8;64.625;30;6.8;1.483.333
21/01/2019;0;888.1;142.125;31.2;24.641.667;17.3;56.916.667;24;8.5;20.875
22/01/2019;0;8.882.375;14.891.667;31.1;25.195.833;18.1;54.583.333;36;8.5;2.466.667
23/01/2019;0;887.604.167;14.575;30.8;25.658.333;19.4;51.833.333;32;8.3;2.579.167
24/01/2019;0;8.869.625;137.625;30.5;250.875;18.4;51.625;28;7.5;2.366.667
25/01/2019;0;886.95;16.2;28.1;22.245.833;18.1;69.75;40;11;2.166.667
26/01/2019;0;887.783.333;168.625;24.7;202.625;18.1;81.333.333;60;7.6;1.941.667
27/01/2019;16;888.054.167;163.875;25.2;19.966.667;17.2;80.958.333;59;8.3;2.420.833
28/01/2019;0;8.884.125;15.129.167;28.8;23.041.667;18.3;64.583.333;33;11.3;3.095.833
29/01/2019;0;889.220.833;13.795.833;29.3;23.783.333;18.7;55.166.667;32;9.4;2.854.167
30/01/2019;0;8.881.375;14.483.333;29.5;23.979.167;17.9;56.791.667;37;8.5;2.741.667
31/01/2019;0;887.554.167;11.533.333;30.7;24.870.833;16.8;45.5;21;9.9;2.770.833
01/02/2019;0;887.2;11.945.833;31;246.625;16.8;48.916.667;25;9;2.191.667
02/02/2019;0;887.575;13.108.333;30.7;25.470.833;18.8;48.458.333;30;8.1;1.966.667
03/02/2019;0;886.670.833;14.504.167;31.8;25.666.667;19;53.541.667;28;8.4;2.216.667
04/02/2019;0;886.4;15.945.833;30;22.795.833;20.1;67.041.667;38;11.2;2.383.333
05/02/2019;8.8;886.266.667;16.595.833;27.8;21.304.167;18;75.25;53;9.4;2.15
06/02/2019;0;886.1;17.995.833;25.6;208.125;19.3;84.291.667;63;11.1;1.525
07/02/2019;14.4;885.204.167;17.679.167;27;21.270.833;17.5;81.541.667;50;6.7;1.379.167
08/02/2019;4.6;885;18.795.833;27.7;21.479.167;17.8;85.541.667;56;8.2;14.625
09/02/2019;11.4;885.4;18.625;28.2;21.775;18;83.541.667;53;12.1;1.866.667
10/02/2019;11.2;8.860.625;18.641.667;24.2;20.891.667;18.6;87.25;66;8.1;1.8
11/02/2019;18;887.333.333;17.504.167;28.8;223.125;18.9;75.916.667;47;8.2;1.816.667
12/02/2019;19.4;887.495.833;17.679.167;29.4;23.291.667;18.5;74.208.333;38;6.9;1.375
13/02/2019;0;886.683.333;17.05;29.1;23.545.833;19.3;69.083.333;40;5.6;1.408.333
14/02/2019;1.6;886.658.333;17.245.833;30.2;23.716.667;18.1;69.041.667;39;7.5;1.925
15/02/2019;.8;886.65;16.529.167;29.2;22.408.333;16.8;71.291.667;44;8.3;1.995.833
16/02/2019;0;8.850.375;17.870.833;27.4;21.683.333;19.5;79.833.333;55;13.1;2.741.667
17/02/2019;10.8;885.666.667;17.791.667;23.9;19.820.833;18.3;88.416.667;71;10.2;3.516.667
18/02/2019;1.6;887.508.333;178.625;21.1;193.625;18.5;91.125;83;11.1;28.375
19/02/2019;12.8;8.876.125;177.125;26.4;20.875;17.7;83.208.333;59;9;1.904.167
20/02/2019;4;8.865.875;17.704.167;28.7;22.25;17.3;77.166.667;47;10.8;2.025
21/02/2019;0;887.154.167;17.429.167;29.2;21.733.333;17.9;78.166.667;47;9;1.720.833
22/02/2019;0;887.895.833;17.783.333;30.3;23.295.833;18.3;73.583.333;42;12.6;2.229.167
23/02/2019;16.8;887.645.833;175.125;29.1;22.725;18.1;74.333.333;45;8.3;2.225
24/02/2019;.2;8.860.625;17.508.333;29.9;22.875;18.3;74.375;40;9.1;1.991.667
25/02/2019;12.4;886.041.667;17.725;28.7;21.745.833;18;79.125;48;8.5;1.379.167
26/02/2019;.2;8.865.875;177.375;27.4;22.575;18.7;75.208.333;53;8.4;21.875
27/02/2019;0;887.154.167;178.625;28.1;22.325;17.8;77.166.667;47;8.5;1.7
28/02/2019;0;8.877.375;18.104.167;25.6;20.841.667;17.8;84.916.667;56;9.7;1.545.833
01/03/2019;26.2;888.1;17.733.333;26.9;212.875;18.3;81.666.667;51;11.1;2.158.333
02/03/2019;.2;888.483.333;17.579.167;26.6;20.629.167;18.3;83.708.333;55;12.8;2.008.333
03/03/2019;30.4;887.320.833;175.875;24.6;20.05;16.7;86.5;62;10;15.375
04/03/2019;18.8;887.85;17.533.333;22.6;19.733.333;17;87.625;70;6.7;1.595.833
05/03/2019;1.6;889.245.833;17.808.333;24.9;20.045.833;18.1;87.833.333;63;13.1;2.054.167
06/03/2019;27.6;889.345.833;17.295.833;25.4;20.208.333;17.2;83.875;64;9.4;2.133.333
07/03/2019;.8;889.279.167;17.258.333;28.2;21.4;17.5;78.708.333;49;7.4;1.595.833
08/03/2019;1.8;888.520.833;17.095.833;29.4;22.341.667;16.7;75.125;39;8.8;1.8
09/03/2019;0;887.433.333;17.129.167;29.7;23.579.167;18.1;69.666.667;41;8.8;2.533.333
10/03/2019;0;886.716.667;17.095.833;29.8;22.575;17.6;73.041.667;39;9.6;1.620.833
11/03/2019;0;886.595.833;172.125;26.5;21.320.833;18;78.083.333;56;10.3;2.116.667
12/03/2019;0;886.679.167;17.291.667;29.3;22.579.167;18.2;74.125;42;9.2;1.858.333
13/03/2019;1.8;887.408.333;17.458.333;27.4;22.079.167;17.7;76.583.333;51;7.7;14.375
14/03/2019;5.2;887.845.833;17.225;29.6;22.745.833;17.7;73;44;6.1;1.758.333
15/03/2019;.2;886.858.333;17.904.167;29.7;23.829.167;19.7;71.375;39;6.1;1.525
16/03/2019;0;886.333.333;17.591.667;29.9;23.141.667;19.1;72.416.667;46;7.8;18.375
17/03/2019;14.2;886.983.333;18.275;23.6;205.125;18.4;87.166.667;71;8.2;1.366.667
18/03/2019;.2;886.666.667;17.945.833;28.1;22.241.667;18.1;78.541.667;45;5.8;1.208.333
19/03/2019;0;885.641.667;17.966.667;28.6;22.245.833;18.2;77.916.667;49;8.5;1.345.833
20/03/2019;2.2;884.545.833;18.391.667;29;227.875;19.8;77.291.667;47;9.5;15.625
21/03/2019;23.2;884.825;18.108.333;26.4;209.625;18;84.583.333;54;11;19.375
22/03/2019;8;885.541.667;18.408.333;28.2;212.875;18;84.875;48;6.9;1.245.833
23/03/2019;22.4;886.708.333;18.425;25.8;21.108.333;18.7;85.333.333;62;7.9;2.379.167
24/03/2019;.2;8.868.375;18.420.833;25.9;21.695.833;19.7;82.333.333;60;7.6;2.845.833
25/03/2019;3.8;886.091.667;18.445.833;25.6;21.375;18.7;84.125;60;10.4;2.925
26/03/2019;3.4;8.864.625;18.583.333;25.9;20.945.833;19.3;86.708.333;61;8.9;2.920.833
27/03/2019;21.2;888.3;18.370.833;25.3;20.995.833;18.7;85.583.333;65;8.9;2.475
28/03/2019;54.2;889.575;183.125;25.6;210.625;18.8;84.875;63;9.2;31.375
29/03/2019;0;889.229.167;17.529.167;26;22.083.333;19.2;76.291.667;59;9.7;3.179.167
30/03/2019;0;8.888.125;16.695.833;27.9;22.470.833;17.7;71.041.667;45;7.2;2.641.667
31/03/2019;0;887.541.667;15.954.167;28.2;22.479.167;16.4;68.708.333;40;7;1.895.833
01/04/2019;0;886.979.167;165.875;27.3;21.725;17;74.083.333;49;7.6;1.583.333
02/04/2019;0;887.075;16.879.167;28.6;22.495.833;18.7;71.875;40;7.3;1.541.667
