Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
14/10/2018;0;886,158333;15,8375;32,6;25,141667;20,6;58,333333;31;11,6;2,870833
15/10/2018;10,6;885,229167;17,445833;28,7;22,4;18,7;75,416667;38;6,7;1,404167
16/10/2018;0;884,620833;16,554167;30,1;23,491667;17,8;67,416667;38;9,7;2,416667
17/10/2018;0;886,1375;16,6875;27,3;22,645833;18,6;70,541667;50;9,8;1,7625
18/10/2018;0;885,566667;16,708333;30,2;23,275;18,1;68,25;40;8,8;1,770833
19/10/2018;43,2;884,933333;17,283333;24;20,8125;18;81,041667;63;9,8;2,025
20/10/2018;3,4;883,745833;17,15;28,1;21,6875;17,9;76,958333;47;10;1,6125
21/10/2018;52,6;884,641667;18,329167;25,9;20,6875;18;86,916667;60;7,8;2,295833
22/10/2018;24;886,441667;17,8875;24,6;20,333333;18,1;86,375;70;7,7;2,529167
23/10/2018;0;886,854167;17,904167;27,2;20,741667;18,8;84,375;56;10,2;2,191667
24/10/2018;27;887,1375;17,654167;27,2;21,85;17,6;78,625;53;7,6;1,845833
25/10/2018;0,2;887,141667;17,725;26,4;20,270833;18,6;85,708333;58;8,3;2,15
26/10/2018;18;885,691667;17,220833;29;22,4375;18,5;74,25;46;7,9;1,666667
27/10/2018;21,4;884,35;17,3125;30,9;23,920833;18,5;70;36;10,7;2,3375
28/10/2018;0;884,870833;15,283333;30,2;23,645833;17,7;62,708333;30;10,5;2,158333
29/10/2018;0;885,616667;16,7;28,2;20,9;18,8;78,208333;47;17,9;1,875
30/10/2018;49,8;886,866667;16,95;29,7;22,4375;15,2;73,291667;46;7,2;2,008333
31/10/2018;0;887,6;17,1625;28,8;22,854167;18,6;71,75;44;15,8;2,083333
01/11/2018;10;887,070833;17,979167;27,4;20,945833;17,4;83,708333;56;7,2;1,4625
02/11/2018;10,2;885,5125;17,958333;26,1;20,833333;18,6;84,125;58;6,3;1,329167
03/11/2018;2,2;884,925;17,529167;26,4;20,295833;18,5;85,208333;52;7,6;2,016667
04/11/2018;36;884,566667;16,4875;27,7;21,3;17,9;75,541667;49;10,5;2,241667
05/11/2018;0;884,758333;16,708333;28,4;21,9875;17,6;74,583333;41;7,5;1,708333
06/11/2018;3,6;884,920833;17,745833;23,9;19,691667;18,5;88,75;70;10,6;1,858333
07/11/2018;8;885,604167;17,675;24,3;19,9125;17,5;87,125;68;8,6;2,191667
08/11/2018;22,6;885,775;17,4875;24,7;19,841667;18,1;87,041667;60;11,7;1,975
09/11/2018;26,8;886,379167;17,670833;21,9;19,379167;17,8;90,083333;75;7,4;1,6625
10/11/2018;6,4;885,020833;17,4375;20,2;18,829167;18;91,708333;82;8,4;1,954167
11/11/2018;12;884,645833;16,583333;28,2;21,016667;15,4;78;47;8,4;1,683333
12/11/2018;5;885,05;17,2;28,7;22,091667;18,6;76,166667;40;7,1;1,920833
13/11/2018;36,2;885,866667;17,4;27,2;21,591667;18,2;78,583333;51;10,4;2,045833
14/11/2018;0,6;885,4;17,283333;28,5;22,495833;17,5;74,375;45;7,9;1,708333
15/11/2018;21;885,045833;17,558333;29;22,258333;17,7;76,625;46;9;1,733333
16/11/2018;25,6;885,9;18,570833;26,8;20,866667;18,6;87,541667;57;11,1;1,6375
17/11/2018;24,6;886,791667;18,158333;25,8;21,433333;19,1;82,666667;57;9;2,3125
18/11/2018;2,2;887,129167;17,425;28,7;22,8;18,9;74,041667;43;7,1;2,116667
19/11/2018;0;886,525;17,9625;27,6;21,975;20;78,958333;50;5,6;1,579167
20/11/2018;2,6;887,095833;18,004167;24,6;20,4125;18,4;86,458333;61;7,5;1,925
21/11/2018;2,6;887,208333;17,25;25,8;20,783333;18;80,958333;60;8,4;2,075
22/11/2018;4,6;887,4125;16,625;24;20,1625;18;81,208333;57;9,1;2,65
23/11/2018;0;885,65;16,483333;27,4;21,479167;17,3;74,666667;47;8;1,925
24/11/2018;17,6;885,995833;17,454167;21,5;19,341667;17,4;88,958333;76;10,1;2,7125
25/11/2018;4,6;885,933333;17,254167;19,7;18,416667;17,8;93,041667;89;7,8;2,166667
26/11/2018;23,4;885,933333;17,420833;24,9;19,879167;17,8;86,291667;61;9;2,458333
27/11/2018;0,2;886,029167;16,633333;26;20,941667;17,6;77,666667;54;8,9;3,35
28/11/2018;0;886,070833;15,695833;26,6;21,5125;17,2;70,666667;51;9,5;3,779167
29/11/2018;0;885,6125;14,604167;28,5;22,645833;16,4;62,416667;38;7,5;2,3
30/11/2018;0;884,341667;16,641667;27,3;21,554167;19,1;74,375;49;9,5;1,683333
01/12/2018;0;883,620833;17,225;23,6;20,2375;18,3;83,041667;69;11,3;3,5125
02/12/2018;0,8;882,945833;17,75;24,5;20,225;18,5;86,166667;64;10,6;3,475
03/12/2018;8,6;882,420833;18,0625;21,9;19,6125;18,7;90,916667;80;13,1;3,241667
04/12/2018;3,4;882,033333;18,383333;25,7;20,341667;18,6;88,833333;66;8;2,175
05/12/2018;3,4;883,375;18,270833;27,2;21,879167;19,2;81,041667;57;6,3;1,766667
06/12/2018;2;885,620833;17,975;29,1;22,658333;18,1;76,833333;42;9,6;1,883333
07/12/2018;0;886,991667;17,966667;29,1;21,966667;18,3;79,666667;47;13,5;1,975
08/12/2018;1,6;887,095833;17,608333;25,1;19,983333;18,4;86,416667;63;10,2;2,008333
09/12/2018;71,6;888,504167;16,1625;24,6;19,391667;16,7;82,541667;58;9,6;3,066667
10/12/2018;0;891,479167;16,25;24;19,145833;16,8;83,625;64;7,7;3,066667
11/12/2018;0;890,9375;16,170833;26,6;21,2875;17,6;74,583333;49;8,6;3,204167
12/12/2018;0;889,729167;16,0125;27,9;21,875;18,6;70,125;42;8,3;2,5375
13/12/2018;0;888,8;14,479167;27,2;21;15,3;68,166667;40;8,4;2,245833
14/12/2018;0;888,720833;14,241667;27;22,575;17,2;60,791667;41;8,4;2,0125
15/12/2018;0;890,154167;14,466667;29,3;22,2125;16,4;64,375;30;10,6;2,041667
16/12/2018;0,4;890,175;14,870833;28,3;22,8875;16,4;62,666667;39;8,3;2,179167
17/12/2018;0;889,204167;12,216667;29,2;23,545833;17,6;51,458333;25;8,3;2,5125
18/12/2018;0;889,195833;13,2125;29,5;23,704167;16,1;54,708333;29;6,4;2,133333
19/12/2018;0;887,8875;11,829167;31,1;24,15;16,6;51;20;7,3;1,633333
20/12/2018;0;886,3375;13,008333;31;24,304167;16,9;52,166667;27;7;1,858333
21/12/2018;0;885,975;13,3125;31,6;24,425;16,7;54,375;23;8,1;1,5875
22/12/2018;0;886,175;15,191667;30,2;22,6625;18,1;65;35;9,8;2,029167
23/12/2018;15,4;886,670833;15,970833;28,2;21,220833;17,2;73,625;46;9,3;2,179167
24/12/2018;19;886,1125;16,733333;27,4;20,633333;17,2;79,375;51;9,9;1,629167
25/12/2018;8;886,170833;16,2375;28;21,275;16,8;74,875;41;8,3;1,675
26/12/2018;0;885,954167;16,308333;28;22,166667;18,2;71,041667;42;6,8;1,333333
27/12/2018;23,8;884,929167;17,604167;28;21,341667;18,4;81,083333;49;12,8;1,7
28/12/2018;3,2;885,6;17,7625;25,7;20,941667;18,4;82,791667;58;7,5;1,504167
29/12/2018;5,2;885,495833;16,258333;26,1;21,070833;16,6;75,625;52;10,6;2,891667
30/12/2018;0;885,391667;16,820833;28,3;22,5875;18,7;71,666667;43;9,3;2,575
31/12/2018;0;885,8;17,658333;26,8;21,191667;18,7;81,375;54;9,3;1,9625
01/01/2019;34,4;888,120833;17,241667;26,2;20,608333;17,8;81,833333;53;6,7;1,566667
02/01/2019;0;888,766667;16,566667;29,2;22,770833;16,9;70,708333;38;8,3;2,0625
03/01/2019;0;887,5875;14,141667;29,6;24,429167;17,5;55,291667;32;7;2,1125
04/01/2019;0;887,554167;15,095833;28,9;23,3375;18,7;62,166667;37;7,9;1,820833
05/01/2019;0;888,004167;16,65;26,1;20,7625;17,7;78;56;12;1,254167
06/01/2019;1;887,633333;15,2125;28,2;22,245833;18;67,666667;36;7,5;2,1875
07/01/2019;9,6;887,6;15,220833;28,8;22,741667;16,8;65,875;35;10,8;1,933333
08/01/2019;0;888,420833;15,770833;28,1;23,475;18,4;63,083333;43;8,6;2,595833
09/01/2019;0;886,870833;14,2;27,1;22,733333;16,3;60,291667;37;10,8;3,1875
10/01/2019;0;887,079167;15,075;27,3;21,041667;18,6;69,916667;41;9,4;2,383333
11/01/2019;8,6;888,729167;16,695833;25;20,066667;17;81,75;60;6,5;1,883333
12/01/2019;0;887,825;17,316667;27,4;21,220833;18,5;79,208333;54;7,6;1,733333
13/01/2019;0,6;887,75;16,35;28,4;22,508333;17,3;70,375;42;7,5;2,304167
14/01/2019;0;887,916667;15,05;29,3;23,479167;17,3;62,166667;31;8,8;2,304167
15/01/2019;0;888,454167;14,504167;30,8;23,479167;16,7;60,041667;33;7,3;1,841667
16/01/2019;0;889,183333;15,8375;30,5;24,058333;17,1;63,291667;35;8,3;1,916667
17/01/2019;0;888,525;16,779167;28,6;23,333333;19,1;67,333333;48;8,4;2,2
18/01/2019;0;888,204167;15,954167;28,4;22,583333;15,9;67,583333;44;8,9;2,1375
19/01/2019;0;887,058333;16,079167;29,6;23,179167;18,3;67,083333;34;8,8;1,966667
20/01/2019;7,4;887,470833;15,516667;30,9;23,85;17,8;64,625;30;6,8;1,483333
21/01/2019;0;888,1;14,2125;31,2;24,641667;17,3;56,916667;24;8,5;2,0875
22/01/2019;0;888,2375;14,891667;31,1;25,195833;18,1;54,583333;36;8,5;2,466667
23/01/2019;0;887,604167;14,575;30,8;25,658333;19,4;51,833333;32;8,3;2,579167
24/01/2019;0;886,9625;13,7625;30,5;25,0875;18,4;51,625;28;7,5;2,366667
25/01/2019;0;886,95;16,2;28,1;22,245833;18,1;69,75;40;11;2,166667
26/01/2019;0;887,783333;16,8625;24,7;20,2625;18,1;81,333333;60;7,6;1,941667
27/01/2019;16;888,054167;16,3875;25,2;19,966667;17,2;80,958333;59;8,3;2,420833
28/01/2019;0;888,4125;15,129167;28,8;23,041667;18,3;64,583333;33;11,3;3,095833
29/01/2019;0;889,220833;13,795833;29,3;23,783333;18,7;55,166667;32;9,4;2,854167
30/01/2019;0;888,1375;14,483333;29,5;23,979167;17,9;56,791667;37;8,5;2,741667
31/01/2019;0;887,554167;11,533333;30,7;24,870833;16,8;45,5;21;9,9;2,770833
01/02/2019;0;887,2;11,945833;31;24,6625;16,8;48,916667;25;9;2,191667
02/02/2019;0;887,575;13,108333;30,7;25,470833;18,8;48,458333;30;8,1;1,966667
03/02/2019;0;886,670833;14,504167;31,8;25,666667;19;53,541667;28;8,4;2,216667
04/02/2019;0;886,4;15,945833;30;22,795833;20,1;67,041667;38;11,2;2,383333
05/02/2019;8,8;886,266667;16,595833;27,8;21,304167;18;75,25;53;9,4;2,15
06/02/2019;0;886,1;17,995833;25,6;20,8125;19,3;84,291667;63;11,1;1,525
07/02/2019;14,4;885,204167;17,679167;27;21,270833;17,5;81,541667;50;6,7;1,379167
08/02/2019;4,6;885;18,795833;27,7;21,479167;17,8;85,541667;56;8,2;1,4625
09/02/2019;11,4;885,4;18,625;28,2;21,775;18;83,541667;53;12,1;1,866667
10/02/2019;11,2;886,0625;18,641667;24,2;20,891667;18,6;87,25;66;8,1;1,8
11/02/2019;18;887,333333;17,504167;28,8;22,3125;18,9;75,916667;47;8,2;1,816667
12/02/2019;19,4;887,495833;17,679167;29,4;23,291667;18,5;74,208333;38;6,9;1,375
13/02/2019;0;886,683333;17,05;29,1;23,545833;19,3;69,083333;40;5,6;1,408333
14/02/2019;1,6;886,658333;17,245833;30,2;23,716667;18,1;69,041667;39;7,5;1,925
15/02/2019;0,8;886,65;16,529167;29,2;22,408333;16,8;71,291667;44;8,3;1,995833
16/02/2019;0;885,0375;17,870833;27,4;21,683333;19,5;79,833333;55;13,1;2,741667
17/02/2019;10,8;885,666667;17,791667;23,9;19,820833;18,3;88,416667;71;10,2;3,516667
18/02/2019;1,6;887,508333;17,8625;21,1;19,3625;18,5;91,125;83;11,1;2,8375
19/02/2019;12,8;887,6125;17,7125;26,4;20,875;17,7;83,208333;59;9;1,904167
20/02/2019;4;886,5875;17,704167;28,7;22,25;17,3;77,166667;47;10,8;2,025
21/02/2019;0;887,154167;17,429167;29,2;21,733333;17,9;78,166667;47;9;1,720833
22/02/2019;0;887,895833;17,783333;30,3;23,295833;18,3;73,583333;42;12,6;2,229167
23/02/2019;16,8;887,645833;17,5125;29,1;22,725;18,1;74,333333;45;8,3;2,225
24/02/2019;0,2;886,0625;17,508333;29,9;22,875;18,3;74,375;40;9,1;1,991667
25/02/2019;12,4;886,041667;17,725;28,7;21,745833;18;79,125;48;8,5;1,379167
26/02/2019;0,2;886,5875;17,7375;27,4;22,575;18,7;75,208333;53;8,4;2,1875
27/02/2019;0;887,154167;17,8625;28,1;22,325;17,8;77,166667;47;8,5;1,7
28/02/2019;0;887,7375;18,104167;25,6;20,841667;17,8;84,916667;56;9,7;1,545833
01/03/2019;26,2;888,1;17,733333;26,9;21,2875;18,3;81,666667;51;11,1;2,158333
02/03/2019;0,2;888,483333;17,579167;26,6;20,629167;18,3;83,708333;55;12,8;2,008333
03/03/2019;30,4;887,320833;17,5875;24,6;20,05;16,7;86,5;62;10;1,5375
04/03/2019;18,8;887,85;17,533333;22,6;19,733333;17;87,625;70;6,7;1,595833
05/03/2019;1,6;889,245833;17,808333;24,9;20,045833;18,1;87,833333;63;13,1;2,054167
06/03/2019;27,6;889,345833;17,295833;25,4;20,208333;17,2;83,875;64;9,4;2,133333
07/03/2019;0,8;889,279167;17,258333;28,2;21,4;17,5;78,708333;49;7,4;1,595833
08/03/2019;1,8;888,520833;17,095833;29,4;22,341667;16,7;75,125;39;8,8;1,8
09/03/2019;0;887,433333;17,129167;29,7;23,579167;18,1;69,666667;41;8,8;2,533333
10/03/2019;0;886,716667;17,095833;29,8;22,575;17,6;73,041667;39;9,6;1,620833
11/03/2019;0;886,595833;17,2125;26,5;21,320833;18;78,083333;56;10,3;2,116667
12/03/2019;0;886,679167;17,291667;29,3;22,579167;18,2;74,125;42;9,2;1,858333
13/03/2019;1,8;887,408333;17,458333;27,4;22,079167;17,7;76,583333;51;7,7;1,4375
14/03/2019;5,2;887,845833;17,225;29,6;22,745833;17,7;73;44;6,1;1,758333
15/03/2019;0,2;886,858333;17,904167;29,7;23,829167;19,7;71,375;39;6,1;1,525
16/03/2019;0;886,333333;17,591667;29,9;23,141667;19,1;72,416667;46;7,8;1,8375
17/03/2019;14,2;886,983333;18,275;23,6;20,5125;18,4;87,166667;71;8,2;1,366667
18/03/2019;0,2;886,666667;17,945833;28,1;22,241667;18,1;78,541667;45;5,8;1,208333
19/03/2019;0;885,641667;17,966667;28,6;22,245833;18,2;77,916667;49;8,5;1,345833
20/03/2019;2,2;884,545833;18,391667;29;22,7875;19,8;77,291667;47;9,5;1,5625
21/03/2019;23,2;884,825;18,108333;26,4;20,9625;18;84,583333;54;11;1,9375
22/03/2019;8;885,541667;18,408333;28,2;21,2875;18;84,875;48;6,9;1,245833
23/03/2019;22,4;886,708333;18,425;25,8;21,108333;18,7;85,333333;62;7,9;2,379167
24/03/2019;0,2;886,8375;18,420833;25,9;21,695833;19,7;82,333333;60;7,6;2,845833
25/03/2019;3,8;886,091667;18,445833;25,6;21,375;18,7;84,125;60;10,4;2,925
26/03/2019;3,4;886,4625;18,583333;25,9;20,945833;19,3;86,708333;61;8,9;2,920833
27/03/2019;21,2;888,3;18,370833;25,3;20,995833;18,7;85,583333;65;8,9;2,475
28/03/2019;54,2;889,575;18,3125;25,6;21,0625;18,8;84,875;63;9,2;3,1375
29/03/2019;0;889,229167;17,529167;26;22,083333;19,2;76,291667;59;9,7;3,179167
30/03/2019;0;888,8125;16,695833;27,9;22,470833;17,7;71,041667;45;7,2;2,641667
31/03/2019;0;887,541667;15,954167;28,2;22,479167;16,4;68,708333;40;7;1,895833
01/04/2019;0;886,979167;16,5875;27,3;21,725;17;74,083333;49;7,6;1,583333
02/04/2019;0;887,075;16,879167;28,6;22,495833;18,7;71,875;40;7,3;1,541667
03/04/2019;0;886,508333;17,8125;27,9;22,220833;17,9;77,666667;49;8;1,366667
04/04/2019;6,2;885,2625;18,420833;28,8;21,8625;17,9;82,333333;49;8,8;1,679167
05/04/2019;7,6;886,725;18,383333;27,5;22,154167;17,8;80,208333;57;6,9;2,033333
06/04/2019;3,2;887,870833;18,75;25;20,920833;18,7;87,875;65;6,1;1,320833
07/04/2019;2,2;888,733333;17,970833;26,6;20,820833;17,3;84,75;56;8;1,220833
08/04/2019;3,4;887,954167;17,479167;24,6;19,641667;17,6;87,75;61;9,5;1,075
09/04/2019;8,8;887,091667;17,729167;26,7;20,891667;18;83,291667;52;6,5;1,0875
10/04/2019;0,4;886,520833;18,229167;26,8;21,479167;17,7;82,833333;56;6,8;1,208333
11/04/2019;58;887,554167;17,429167;26,9;20,983333;17,8;81,625;55;14,2;1,5625
12/04/2019;0;886,995833;18,35;27,8;21,770833;18,2;82,125;54;9,1;1,579167
13/04/2019;89,8;887,108333;18,683333;26,8;20,7125;18,4;88,875;61;7,6;1,366667
14/04/2019;7,2;887,395833;18,516667;26,1;21,4;18,1;84,625;63;6;1,366667
15/04/2019;45,6;887,970833;19,05;27,2;21,920833;18,7;84,458333;57;8,8;1,7875
16/04/2019;2,4;888,070833;18,358333;26,3;21,570833;18,5;82,583333;59;6,3;1,879167
17/04/2019;0,4;886,766667;17,945833;27,8;21,65;17,7;81,041667;53;10,5;1,170833
18/04/2019;7,8;886,516667;17,816667;28,4;21,458333;17,3;81,5;48;9,3;1,004167
19/04/2019;9;886,8875;17,791667;28,4;21,616667;17,4;80,375;47;12,3;1,579167
20/04/2019;21,8;887,2625;17,904167;28,2;22;17,1;79,541667;47;6,1;1,279167
21/04/2019;0;886,675;17,8125;29,2;21,645833;17,3;80,75;42;9,7;1,483333
22/04/2019;27,2;886,520833;17,779167;27,7;21,779167;17;79,625;49;5,7;1,3625
23/04/2019;0,2;888,375;17,716667;26,3;20,554167;16,6;84,5;63;8,6;1,7625
24/04/2019;18,2;889,283333;17,370833;27,1;21,291667;17,2;79,708333;52;7,7;2,145833
25/04/2019;0;889,420833;15,591667;26,2;21,695833;17,9;69,75;43;8,7;2,666667
26/04/2019;0;889,220833;16,025;26,4;21,5875;17,9;71,625;46;9;2,895833
27/04/2019;0;888,3625;16,116667;27,3;22,1125;17,4;70,291667;45;8,6;2,216667
28/04/2019;0;887,166667;16,0125;29,1;22,666667;16,5;68,083333;40;6;1,6375
29/04/2019;0;886,55;16,145833;29;22,454167;16,5;69,708333;42;11,2;1,295833
30/04/2019;0;887,766667;17,695833;26,8;21,879167;17,7;78;55;6,9;1,870833
01/05/2019;0,8;887,8;17,775;28;20,729167;16,8;84,458333;54;6,8;1,479167
02/05/2019;27;887,104167;18,491667;28,1;21,445833;18,4;84,375;54;9,5;1,775
03/05/2019;39,2;888,158333;17,554167;26,9;21,325;17,9;80,791667;49;6,5;1,6625
04/05/2019;0;888,620833;18,558333;26,6;22,1;19,4;81,25;58;6,9;2,541667
05/05/2019;0;888,645833;17,791667;27,1;22,054167;18,6;78;52;7,1;2,6
06/05/2019;0;889,216667;16,904167;28,2;22,15;17,8;73,791667;47;6,7;2,045833
07/05/2019;0;888,016667;16,3125;29,1;22,575;16,5;69,791667;41;5,2;1,554167
08/05/2019;0;887,925;16,1625;28,4;23,370833;17,2;65,916667;41;6,4;1,9625
09/05/2019;0;887,3125;16,708333;27,5;22,208333;17,5;72,458333;47;8,7;2,133333
10/05/2019;0;886,654167;16,695833;27,8;22,316667;18,5;71,916667;46;6,5;1,9875
11/05/2019;0;886,808333;16,3375;27,7;22,266667;16,7;70,625;45;7;2,208333
12/05/2019;0;888,429167;15,904167;27,2;21,870833;16,2;70,666667;46;7;2,270833
13/05/2019;0;889,170833;15,3125;27,2;21,5;15,8;70,041667;44;7,6;1,791667
14/05/2019;0;888,454167;14,641667;27,2;21,191667;15,2;68,375;39;6,7;1,65
15/05/2019;0;887,3;16,275;27,1;21,0625;17;75,875;42;7,3;1,8875
16/05/2019;1,4;888,025;16,15;22,4;18,908333;17;84,25;69;8,2;2,116667
17/05/2019;0;887,975;16,129167;23,1;19,170833;17,1;83,208333;63;6,3;1,804167
18/05/2019;0;888,141667;14,958333;25,4;19,358333;15,7;77,833333;46;6,1;1,608333
19/05/2019;0;888,425;14,458333;26,2;19,641667;14,3;74,708333;41;6;1,666667
20/05/2019;0;888,170833;13,8375;26;20,1625;13,2;68,625;47;6,5;1,958333
21/05/2019;0;888,366667;14,95;26,5;20,6875;14,3;71,25;47;7,8;1,866667
22/05/2019;0;888,320833;14,85;27,3;20,870833;14,8;70,541667;38;7,5;1,591667
23/05/2019;0;887,695833;14,983333;28;21,095833;15,2;70,625;36;6,8;1,5125
24/05/2019;0;887,608333;13,3375;27,9;21,004167;15,3;64,291667;36;6,6;1,479167
25/05/2019;0;887,541667;14,495833;28,2;20,079167;13,9;72,041667;38;6,1;1,333333
26/05/2019;0;888,129167;15,1125;28;20,8625;14,4;71,916667;43;5,1;1,404167
27/05/2019;0;888,55;15,3625;26,8;21,683333;16,2;68,958333;45;8,3;2,3
28/05/2019;0;888,345833;14,1875;26,9;21,2;14,9;66,541667;40;7,1;1,691667
29/05/2019;0;889,033333;14,120833;26,7;21,054167;14,3;66,166667;43;8;2,029167
30/05/2019;0;888,183333;13,266667;27,6;20,425;14,4;66,833333;35;7,8;1,770833
31/05/2019;0;887,558333;13,375;27,7;21,3625;15,1;62,625;36;7,5;1,7
01/06/2019;0;887,441667;13,845833;27,7;21,458333;15;64,291667;37;5,3;0,95
02/06/2019;0;887,9625;13,283333;28,3;22,3625;15,3;58,375;38;6,4;1,8375
03/06/2019;0;889,679167;14,804167;27,5;20,825;15,7;70,333333;41;9,1;1,604167
04/06/2019;8;890,841667;15,2875;24,9;20,108333;16,1;74,666667;53;6,4;2,195833
05/06/2019;0;890,845833;12,445833;23,9;18,433333;13,9;69,666667;46;8;2,808333
06/06/2019;0;890,416667;13,141667;24;18,3875;13,8;72,791667;51;8,4;2,820833
07/06/2019;0;890,554167;11,566667;23,1;17,833333;12,9;67,916667;48;8,7;2,6875
08/06/2019;0;890,379167;11,3875;25,2;18,275;11,3;66,5;39;7,6;1,958333
09/06/2019;0;890,775;11,804167;25,1;19,075;12,5;64,833333;39;7,6;2,229167
10/06/2019;0;891,2;11,333333;24,7;19,279167;14,6;61,166667;41;9,1;2,979167
11/06/2019;0;891,05;11,8375;25,1;18,508333;11,6;66,958333;41;8,3;2,4375
12/06/2019;0;890,7375;13,375;25,1;19,3375;14,5;69,791667;45;10,3;3,0875
13/06/2019;0;891,195833;12,970833;25,4;19,7375;15,6;68,083333;34;10,1;3,1875
14/06/2019;0;891,720833;13,383333;24,6;20,0875;17;66,208333;48;9,5;3,158333
15/06/2019;0;891,325;12,95;23,8;18,895833;15,3;69,166667;52;9;3,091667
16/06/2019;0;892,1375;11,55;24,2;18,9625;15;63,208333;40;8,2;2,854167
17/06/2019;0;891,354167;10,733333;24,1;18,55;12,7;61,958333;39;8,2;2,508333
18/06/2019;0;890,391667;11,425;26,7;19,629167;14,6;61,125;34;8;2,133333
19/06/2019;0;891,095833;11,941667;27,2;19,491667;12,6;65,208333;33;5,9;1,454167
20/06/2019;0;891,629167;11,1875;26,2;19,841667;12,8;60,458333;32;7,5;2,125
21/06/2019;0;892,691667;10,591667;24,3;19,020833;15;59,25;39;11,3;3,254167
22/06/2019;0;893,920833;9,7;23,5;17,875;12,8;60,541667;37;9,9;3,125
23/06/2019;0;892,495833;10,708333;24,6;18,516667;13,6;61,875;39;8,5;2,633333
24/06/2019;0;889,658333;11,55;25,1;19,2125;13,6;62,875;37;8,2;2,25
25/06/2019;0;888,220833;11,7625;26,1;19,375;13,9;63,875;34;10;1,8
26/06/2019;0;889,0875;9,895833;26,9;21,05;15,2;52,916667;26;7,8;1,7625
27/06/2019;0;889,895833;9,004167;26,5;20,291667;13,3;50,25;30;8;2,15
28/06/2019;0;890,054167;10,3375;25,2;20,333333;14,9;54,333333;34;10,8;3,091667
29/06/2019;0;889,9;10,991667;23,8;18,620833;15,1;62;45;7,8;2,804167
30/06/2019;0;889,916667;12,3625;25,4;19,245833;13,1;67,208333;38;8,2;2,3375
01/07/2019;0;889,420833;10,3625;26,2;19,158333;12;60,083333;29;7,6;1,529167
02/07/2019;0;886,354167;8,633333;26,6;18,9875;11,2;55,916667;23;8,2;1,720833
03/07/2019;0;886,116667;8,1625;26,5;18,879167;13,1;52,5;26;10,4;1,825
04/07/2019;0;886,929167;7,895833;28,1;19,7;12,8;49,5;26;8,8;2,158333
05/07/2019;0;889,15;10,233333;28,4;20,5875;13,3;54,333333;31;10,1;2,229167
06/07/2019;0;890,341667;13,529167;23,6;18,75;16;73;48;8,5;2,720833
07/07/2019;0;890,716667;6,1625;23,5;15,991667;8,9;53,666667;33;6,8;2,4
08/07/2019;0;891,9125;9,283333;24,8;17,545833;12,4;59,166667;41;8,5;2,808333
09/07/2019;0;892,429167;9,0875;23,8;18,270833;13,4;57,583333;30;8,6;2,75
10/07/2019;0;891,866667;6,229167;24,3;17,108333;9,5;51,791667;24;7,9;2,516667
11/07/2019;0;889,679167;6,2875;26,5;17,583333;8,5;51,208333;26;6,7;2,125
12/07/2019;0;889,183333;7,9875;26,8;18,958333;10,6;52,416667;29;7,3;1,904167
13/07/2019;0;889,725;7,425;27,1;20,216667;11,8;47,166667;24;6,5;1,941667
14/07/2019;0;889,033333;5,475;28,3;20,308333;11,6;41;20;6,7;1,795833
15/07/2019;0;888,370833;5,045833;27,9;19,375;11,5;43,041667;19;5,7;1,166667
16/07/2019;0;888,55;6,145833;28,9;20,608333;12,7;41,708333;22;9,3;1,483333
17/07/2019;0;890,220833;10,341667;27,2;20,4875;15,2;53,958333;31;7,3;1,970833
18/07/2019;0;891,3125;11,725;25,5;19,358333;14,8;62,958333;39;9,6;3,079167
19/07/2019;0;892,358333;9,5625;23;18,05;13,8;58,875;36;8,9;3,6125
20/07/2019;0;891,654167;8,2375;22,3;16,783333;12,1;58,25;40;9,7;3,491667
21/07/2019;0;890,683333;9,129167;23,6;18,025;12,7;56,916667;39;9,4;3,070833
22/07/2019;0;891,083333;9,604167;24,1;18,891667;14,8;56,208333;35;9,8;3,633333
23/07/2019;0;891,1875;9,7125;24,5;18,758333;14,3;57,375;29;10;3,704167
24/07/2019;0;891,004167;11,729167;24,6;18,916667;14,9;64,458333;43;8,5;3,025
25/07/2019;0;890,929167;10,995833;25,6;18,654167;11,9;66,041667;30;8,5;2,425
26/07/2019;0;891,775;10,070833;25;18,5375;12,4;60,041667;34;9,2;2,829167
27/07/2019;0;892,641667;6,9625;23,2;17,925;11,7;50;31;10,9;3,179167
28/07/2019;0;891,145833;8,066667;24;18,895833;12,3;50,208333;33;10,9;2,979167
29/07/2019;0;890,3125;9,254167;25,9;19,479167;11,3;54,416667;30;7,5;2,045833
30/07/2019;0;890,179167;9,283333;26,6;20,833333;15,5;48,958333;31;6,8;2,408333
31/07/2019;0;889,1625;8,766667;28,4;21,2375;14,5;48,166667;25;7;1,704167
